year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
1996,NEVADA,NV,32,88,65,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,203974,464279,20210113,,DEMOCRAT
1996,NEVADA,NV,32,88,65,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,199244,464279,20210113,,REPUBLICAN
1996,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,246166,496597,20210113,,DEMOCRAT
1996,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,196486,496597,20210113,,REPUBLICAN
1996,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1652361,3075860,20210113,,DEMOCRAT
1996,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1103099,3075860,20210113,,REPUBLICAN
1996,NEW MEXICO,NM,35,85,66,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,273495,556074,20210113,,DEMOCRAT
1996,NEW MEXICO,NM,35,85,66,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,232751,556074,20210113,,REPUBLICAN
1996,NEW YORK,NY,36,21,13,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,3649630,6439129,20210113,,DEMOCRAT
1996,NEW YORK,NY,36,21,13,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1738707,6439129,20210113,,REPUBLICAN
1996,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1225938,2515807,20210113,,REPUBLICAN
1996,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1107849,2515807,20210113,,DEMOCRAT
1996,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,125050,266411,20210113,,REPUBLICAN
1996,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,106905,266411,20210113,,DEMOCRAT
1996,OHIO,OH,39,31,24,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,2148222,4534434,20210113,,DEMOCRAT
1996,OHIO,OH,39,31,24,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1859883,4534434,20210113,,REPUBLICAN
1996,OKLAHOMA,OK,40,73,53,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,582315,1206713,20210113,,REPUBLICAN
1996,OKLAHOMA,OK,40,73,53,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,488105,1206713,20210113,,DEMOCRAT
1996,OREGON,OR,41,92,72,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,649641,1377760,20210113,,DEMOCRAT
1996,OREGON,OR,41,92,72,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,538152,1377760,20210113,,REPUBLICAN
1996,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,2215819,4501307,20210113,,DEMOCRAT
1996,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1801169,4501307,20210113,,REPUBLICAN
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,233050,390247,20210113,,DEMOCRAT
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,104683,390247,20210113,,REPUBLICAN
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,573339,1150182,20210113,,REPUBLICAN
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,506152,1150182,20210113,,DEMOCRAT
1996,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,150543,323826,20210113,,REPUBLICAN
1996,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,139333,323826,20210113,,DEMOCRAT
1996,TENNESSEE,TN,47,62,54,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,909146,1894105,20210113,,DEMOCRAT
1996,TENNESSEE,TN,47,62,54,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,863530,1894105,20210113,,REPUBLICAN
1996,TEXAS,TX,48,74,49,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,2736167,5611644,20210113,,REPUBLICAN
1996,TEXAS,TX,48,74,49,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,2459683,5611644,20210113,,DEMOCRAT
1996,UTAH,UT,49,87,67,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,361911,665629,20210113,,REPUBLICAN
1996,UTAH,UT,49,87,67,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,221633,665629,20210113,,DEMOCRAT
1996,VERMONT,VT,50,13,6,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,137894,258449,20210113,,DEMOCRAT
1996,VERMONT,VT,50,13,6,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,80352,258449,20210113,,REPUBLICAN
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1138350,2416642,20210113,,REPUBLICAN
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1091060,2416642,20210113,,DEMOCRAT
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1123323,2253837,20210113,,DEMOCRAT
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,840712,2253837,20210113,,REPUBLICAN
1996,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,327812,636459,20210113,,DEMOCRAT
1996,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,233946,636459,20210113,,REPUBLICAN
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1071971,2196169,20210113,,DEMOCRAT
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,845029,2196169,20210113,,REPUBLICAN
1996,WYOMING,WY,56,83,68,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,105388,211571,20210113,,REPUBLICAN
1996,WYOMING,WY,56,83,68,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,77934,211571,20210113,,DEMOCRAT
2000,ALABAMA,AL,1,63,41,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,941173,1666272,20210113,,REPUBLICAN
2000,ALABAMA,AL,1,63,41,US PRESIDENT,"GORE, AL",DEMOCRAT,False,692611,1666272,20210113,,DEMOCRAT
2000,ALASKA,AK,2,94,81,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,167398,285560,20210113,,REPUBLICAN
2000,ALASKA,AK,2,94,81,US PRESIDENT,"GORE, AL",DEMOCRAT,False,79004,285560,20210113,,DEMOCRAT
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,781652,1532016,20210113,,REPUBLICAN
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"GORE, AL",DEMOCRAT,False,685341,1532016,20210113,,DEMOCRAT
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,472940,921781,20210113,,REPUBLICAN
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"GORE, AL",DEMOCRAT,False,422768,921781,20210113,,DEMOCRAT
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"GORE, AL",DEMOCRAT,False,5861203,10965822,20210113,,DEMOCRAT
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,4567429,10965822,20210113,,REPUBLICAN
2000,COLORADO,CO,8,84,62,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,883748,1741368,20210113,,REPUBLICAN
2000,COLORADO,CO,8,84,62,US PRESIDENT,"GORE, AL",DEMOCRAT,False,738227,1741368,20210113,,DEMOCRAT
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"GORE, AL",DEMOCRAT,False,816015,1459525,20210113,,DEMOCRAT
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,561094,1459525,20210113,,REPUBLICAN
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"GORE, AL",DEMOCRAT,False,180068,327529,20210113,,DEMOCRAT
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,137288,327529,20210113,,REPUBLICAN
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"GORE, AL",DEMOCRAT,False,171923,201894,20210113,,DEMOCRAT
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,18073,201894,20210113,,REPUBLICAN
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2912790,5963110,20210113,,REPUBLICAN
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2912253,5963110,20210113,,DEMOCRAT
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1419720,2583208,20210113,,REPUBLICAN
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1116230,2583208,20210113,,DEMOCRAT
2000,HAWAII,HI,15,95,82,US PRESIDENT,"GORE, AL",DEMOCRAT,False,205286,367951,20210113,,DEMOCRAT
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,137845,367951,20210113,,REPUBLICAN
2000,IDAHO,ID,16,82,63,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,336937,501615,20210113,,REPUBLICAN
2000,IDAHO,ID,16,82,63,US PRESIDENT,"GORE, AL",DEMOCRAT,False,138637,501615,20210113,,DEMOCRAT
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2589026,4742108,20210113,,DEMOCRAT
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2019421,4742108,20210113,,REPUBLICAN
2000,INDIANA,IN,18,32,22,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1245836,2199302,20210113,,REPUBLICAN
2000,INDIANA,IN,18,32,22,US PRESIDENT,"GORE, AL",DEMOCRAT,False,901980,2199302,20210113,,DEMOCRAT
2000,IOWA,IA,19,42,31,US PRESIDENT,"GORE, AL",DEMOCRAT,False,638517,1353022,20210113,,DEMOCRAT
2000,IOWA,IA,19,42,31,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,634373,1353022,20210113,,REPUBLICAN
2000,KANSAS,KS,20,47,32,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,622332,1072216,20210113,,REPUBLICAN
2000,KANSAS,KS,20,47,32,US PRESIDENT,"GORE, AL",DEMOCRAT,False,399276,1072216,20210113,,DEMOCRAT
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,872520,1544106,20210113,,REPUBLICAN
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"GORE, AL",DEMOCRAT,False,638923,1544106,20210113,,DEMOCRAT
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,927871,1765656,20210113,,REPUBLICAN
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"GORE, AL",DEMOCRAT,False,792344,1765656,20210113,,DEMOCRAT
2000,MAINE,ME,23,11,2,US PRESIDENT,"GORE, AL",DEMOCRAT,False,319951,651817,20210113,,DEMOCRAT
2000,MAINE,ME,23,11,2,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,286616,651817,20210113,,REPUBLICAN
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1144008,2025212,20210113,,DEMOCRAT
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,813827,2025212,20210113,,REPUBLICAN
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1616487,2733964,20210113,,DEMOCRAT
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,878502,2733964,20210113,,REPUBLICAN
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2170418,4232501,20210113,,DEMOCRAT
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1953139,4232501,20210113,,REPUBLICAN
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"GORE, AL",DEMOCRATIC-FARMER-LABOR,False,1168266,2438685,20210113,,DEMOCRAT
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1109659,2438685,20210113,,REPUBLICAN
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,572844,994184,20210113,,REPUBLICAN
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"GORE, AL",DEMOCRAT,False,404614,994184,20210113,,DEMOCRAT
2000,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1189924,2359892,20210113,,REPUBLICAN
2000,MISSOURI,MO,29,43,34,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1111138,2359892,20210113,,DEMOCRAT
2000,MONTANA,MT,30,81,64,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,240178,410986,20210113,,REPUBLICAN
2000,MONTANA,MT,30,81,64,US PRESIDENT,"GORE, AL",DEMOCRAT,False,137126,410986,20210113,,DEMOCRAT
2000,NEBRASKA,NE,31,46,35,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,433862,697019,20210113,,REPUBLICAN
2000,NEBRASKA,NE,31,46,35,US PRESIDENT,"GORE, AL",DEMOCRAT,False,231780,697019,20210113,,DEMOCRAT
2000,NEVADA,NV,32,88,65,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,301575,609426,20210113,,REPUBLICAN
2000,NEVADA,NV,32,88,65,US PRESIDENT,"GORE, AL",DEMOCRAT,False,279978,609426,20210113,,DEMOCRAT
2000,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,273559,569081,20210113,,REPUBLICAN
2000,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"GORE, AL",DEMOCRAT,False,266348,569081,20210113,,DEMOCRAT
2000,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1788850,3187226,20210113,,DEMOCRAT
2000,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1284173,3187226,20210113,,REPUBLICAN
2000,NEW MEXICO,NM,35,85,66,US PRESIDENT,"GORE, AL",DEMOCRAT,False,286783,598605,20210113,,DEMOCRAT
2000,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,286417,598605,20210113,,REPUBLICAN
2000,NEW YORK,NY,36,21,13,US PRESIDENT,"GORE, AL",DEMOCRAT,False,3942215,6960215,20210113,,DEMOCRAT
2000,NEW YORK,NY,36,21,13,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2258577,6960215,20210113,,REPUBLICAN
2000,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1631163,2914990,20210113,,REPUBLICAN
2000,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1257692,2914990,20210113,,DEMOCRAT
2000,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,174852,288256,20210113,,REPUBLICAN
2000,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"GORE, AL",DEMOCRAT,False,95284,288256,20210113,,DEMOCRAT
2000,OHIO,OH,39,31,24,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2350363,4701998,20210113,,REPUBLICAN
2000,OHIO,OH,39,31,24,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2183628,4701998,20210113,,DEMOCRAT
2000,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,744337,1234229,20210113,,REPUBLICAN
2000,OKLAHOMA,OK,40,73,53,US PRESIDENT,"GORE, AL",DEMOCRAT,False,474276,1234229,20210113,,DEMOCRAT
2000,OREGON,OR,41,92,72,US PRESIDENT,"GORE, AL",DEMOCRAT,False,720342,1533950,20210113,,DEMOCRAT
2000,OREGON,OR,41,92,72,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,713577,1533950,20210113,,REPUBLICAN
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2485967,4912185,20210113,,DEMOCRAT
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2281127,4912185,20210113,,REPUBLICAN
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"GORE, AL",DEMOCRAT,False,249508,409112,20210113,,DEMOCRAT
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,130555,409112,20210113,,REPUBLICAN
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,786892,1383902,20210113,,REPUBLICAN
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"GORE, AL",DEMOCRAT,False,566037,1383902,20210113,,DEMOCRAT
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,190700,316269,20210113,,REPUBLICAN
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"GORE, AL",DEMOCRAT,False,118804,316269,20210113,,DEMOCRAT
2000,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1061949,2076181,20210113,,REPUBLICAN
2000,TENNESSEE,TN,47,62,54,US PRESIDENT,"GORE, AL",DEMOCRAT,False,981720,2076181,20210113,,DEMOCRAT
2000,TEXAS,TX,48,74,49,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,3799639,6407637,20210113,,REPUBLICAN
2000,TEXAS,TX,48,74,49,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2433746,6407637,20210113,,DEMOCRAT
2000,UTAH,UT,49,87,67,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,515096,770754,20210113,,REPUBLICAN
2000,UTAH,UT,49,87,67,US PRESIDENT,"GORE, AL",DEMOCRAT,False,203053,770754,20210113,,DEMOCRAT
2000,VERMONT,VT,50,13,6,US PRESIDENT,"GORE, AL",DEMOCRAT,False,149022,294308,20210113,,DEMOCRAT
2000,VERMONT,VT,50,13,6,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,119775,294308,20210113,,REPUBLICAN
2000,VIRGINIA,VA,51,54,40,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1437490,2739447,20210113,,REPUBLICAN
2000,VIRGINIA,VA,51,54,40,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1217290,2739447,20210113,,DEMOCRAT
2000,WASHINGTON,WA,53,91,73,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1247652,2487433,20210113,,DEMOCRAT
2000,WASHINGTON,WA,53,91,73,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1108864,2487433,20210113,,REPUBLICAN
2000,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,336475,648124,20210113,,REPUBLICAN
2000,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"GORE, AL",DEMOCRAT,False,295497,648124,20210113,,DEMOCRAT
2000,WISCONSIN,WI,55,35,25,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1242987,2598607,20210113,,DEMOCRAT
2000,WISCONSIN,WI,55,35,25,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1237279,2598607,20210113,,REPUBLICAN
2000,WYOMING,WY,56,83,68,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,147947,213726,20210113,,REPUBLICAN
2000,WYOMING,WY,56,83,68,US PRESIDENT,"GORE, AL",DEMOCRAT,False,60481,213726,20210113,,DEMOCRAT
2004,ALABAMA,AL,1,63,41,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1176394,1883415,20210113,,REPUBLICAN
2004,ALABAMA,AL,1,63,41,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,693933,1883415,20210113,,DEMOCRAT
2004,ALASKA,AK,2,94,81,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,190889,312598,20210113,,REPUBLICAN
2004,ALASKA,AK,2,94,81,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,111025,312598,20210113,,DEMOCRAT
2004,ARIZONA,AZ,4,86,61,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1104294,2012585,20210113,,REPUBLICAN
2004,ARIZONA,AZ,4,86,61,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,893524,2012585,20210113,,DEMOCRAT
2004,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,572898,1054945,20210113,,REPUBLICAN
2004,ARKANSAS,AR,5,71,42,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,469953,1054945,20210113,,DEMOCRAT
2004,CALIFORNIA,CA,6,93,71,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,6745485,12421353,20210113,,DEMOCRAT
2004,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,5509826,12421353,20210113,,REPUBLICAN
2004,COLORADO,CO,8,84,62,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1101255,2129630,20210113,,REPUBLICAN
2004,COLORADO,CO,8,84,62,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1001732,2129630,20210113,,DEMOCRAT
2004,CONNECTICUT,CT,9,16,1,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,857488,1578769,20210113,,DEMOCRAT
2004,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,693826,1578769,20210113,,REPUBLICAN
2004,DELAWARE,DE,10,51,11,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,200152,375190,20210113,,DEMOCRAT
2004,DELAWARE,DE,10,51,11,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,171660,375190,20210113,,REPUBLICAN
2004,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,202970,227586,20210113,,DEMOCRAT
2004,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,21256,227586,20210113,,REPUBLICAN
2004,FLORIDA,FL,12,59,43,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,3964522,7609810,20210113,,REPUBLICAN
2004,FLORIDA,FL,12,59,43,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,3583544,7609810,20210113,,DEMOCRAT
2004,GEORGIA,GA,13,58,44,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1914254,3301875,20210113,,REPUBLICAN
2004,GEORGIA,GA,13,58,44,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1366149,3301875,20210113,,DEMOCRAT
2004,HAWAII,HI,15,95,82,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,231708,429013,20210113,,DEMOCRAT
2004,HAWAII,HI,15,95,82,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,194191,429013,20210113,,REPUBLICAN
2004,IDAHO,ID,16,82,63,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,409235,598376,20210113,,REPUBLICAN
2004,IDAHO,ID,16,82,63,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,181098,598376,20210113,,DEMOCRAT
2004,ILLINOIS,IL,17,33,21,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,2891550,5274322,20210113,,DEMOCRAT
2004,ILLINOIS,IL,17,33,21,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2345946,5274322,20210113,,REPUBLICAN
2004,INDIANA,IN,18,32,22,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1479438,2468002,20210113,,REPUBLICAN
2004,INDIANA,IN,18,32,22,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,969011,2468002,20210113,,DEMOCRAT
2004,IOWA,IA,19,42,31,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,751957,1506908,20210113,,REPUBLICAN
2004,IOWA,IA,19,42,31,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,741898,1506908,20210113,,DEMOCRAT
2004,KANSAS,KS,20,47,32,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,736456,1187756,20210113,,REPUBLICAN
2004,KANSAS,KS,20,47,32,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,434993,1187756,20210113,,DEMOCRAT
2004,KENTUCKY,KY,21,61,51,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1069439,1795882,20210113,,REPUBLICAN
2004,KENTUCKY,KY,21,61,51,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,712733,1795882,20210113,,DEMOCRAT
2004,LOUISIANA,LA,22,72,45,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1102169,1943106,20210113,,REPUBLICAN
2004,LOUISIANA,LA,22,72,45,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,820299,1943106,20210113,,DEMOCRAT
2004,MAINE,ME,23,11,2,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,396842,740752,20210113,,DEMOCRAT
2004,MAINE,ME,23,11,2,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,330201,740752,20210113,,REPUBLICAN
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1334493,2384238,20210113,,DEMOCRAT
2004,MARYLAND,MD,24,52,52,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1024703,2384238,20210113,,REPUBLICAN
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,False,1803800,2927455,20210113,,DEMOCRAT
2004,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1071109,2927455,20210113,,REPUBLICAN
